	depth	richness_raw	richness_rare	shannon	pielou	Trip	Site	Type	Season
e0615_S58Dr1	28112.0	4	3.999983423322233	1.0264249272964445	0.7404112896076873	4	58	Deep	Summer
e0616_S13PRr1	519732.0	3250	2743.185738703012	6.953695777559904	0.8783384352821965	4	13	Rhizosphere	Summer
e0617_S13Sr1	569978.0	1190	1095.8287403450506	6.288791477240704	0.898492970648165	4	13	Surface	Summer
e0618_S13Dr1	602152.0	1710	1570.1803523699318	6.609463819196131	0.8981536254627509	4	13	Deep	Summer
e0619_S25PRr1	242997.0	1768	1558.7473410053287	5.761429369124235	0.7836933119945143	4	25	Rhizosphere	Summer
e0620_S25Sr1	719569.0	2513	2125.199127887912	6.526738144640199	0.8518743394467662	4	25	Surface	Summer
e0621_S25Dr1	388881.0	2454	2091.030476890971	6.346225375817353	0.8300697395883887	4	25	Deep	Summer
e0622_S54PRr1	221041.0	549	513.3487333342816	4.92182201263355	0.7886327801143922	4	54	Rhizosphere	Summer
e0623_S54Sr1	15266.0	7		1.0165235636168521		4	54	Surface	Summer
e0624_S54Dr1	159416.0	62	61.804637650238334	3.309372124754903	0.8024707697591137	4	54	Deep	Summer
e0625_S55PRr1	119617.0	165	161.2241043822707	3.2301947352651315	0.635515403033376	4	55	Rhizosphere	Summer
e0626_S55Sr1	93822.0	199	195.20382211092547	3.6336304957592924	0.6889647338121853	4	55	Surface	Summer
e0627_S55Dr1	114126.0	63	56.008892414508495	2.4118038307909053	0.599129935946966	4	55	Deep	Summer
e0628_S44PRr1	236291.0	1651	1481.2322814135189	6.069617615443753	0.8313827590677864	4	44	Rhizosphere	Summer
e0629_S44Sr1	554370.0	1365	1263.3686245029558	6.25550252654816	0.8759322503849034	4	44	Surface	Summer
e0630_S44Dr1	560521.0	2153	1945.7336730193795	6.704990391143013	0.8853349029109701	4	44	Deep	Summer
e0631_S38PRr1	212973.0	1195	1078.577122506031	5.497958814446659	0.7872899176360899	4	38	Rhizosphere	Summer
e0632_S38Sr1	450747.0	2289	1887.6313135475357	6.12205742925916	0.8116126320921992	4	38	Surface	Summer
e0633_S38Dr1	518648.0	2487	2203.9124888805222	6.713226778709048	0.8720753399566731	4	38	Deep	Summer
e0634_S41PRr1	219888.0	1148	986.6272722097824	4.969698683026702	0.7208424656803194	4	41	Rhizosphere	Summer
e0635_S41Sr1	464378.0	832	803.1601188416737	5.935438567524782	0.8874023418721826	4	41	Surface	Summer
e0636_S41Dr1	441537.0	2033	1808.974159427779	6.330569043393418	0.8440178939551639	4	41	Deep	Summer
e0637_S33PRr1	634824.0	1983	1762.0977222764914	6.4023078928448385	0.8565808073351487	4	33	Rhizosphere	Summer
e0638_S33Sr1	253904.0	2047	1807.4969007743869	5.878545061643102	0.7838375457258527	4	33	Surface	Summer
e0639_S33Dr1	598794.0	1860	1672.0043747717257	6.455529441725924	0.8698089709756711	4	33	Deep	Summer
e0640_S2Sr1	430872.0	3275	2693.345291277066	6.6911779448104385	0.8471411850227119	4	2	Surface	Summer
e0641_S2Dr1	211591.0	840	819.059846514853	5.964683413041789	0.8891687055389736	4	2	Deep	Summer
e0642_S27PRr1	361496.0	2279	1858.6576517408655	5.822079257246583	0.7734299998874972	4	27	Rhizosphere	Summer
e0643_S27Sr1	434304.0	3238	2691.468844898688	6.8859946145968935	0.8718830154466504	4	27	Surface	Summer
e0644_S27Dr1	509270.0	2685	2331.7012444233383	6.776141627536706	0.8738499851077532	4	27	Deep	Summer
e0645_S51PRr1	450329.0	1220	991.3003392632938	4.980202070690677	0.7218711984403487	4	51	Rhizosphere	Summer
e0646_S51Sr1	63682.0	490	488.6211529686276	5.038202603976307	0.8137174260924355	4	51	Surface	Summer
e0647_S51Dr1	509352.0	1017	984.4666187284282	6.164752744953094	0.8944665273707961	4	51	Deep	Summer
e0648_S16PRr1	357655.0	1932	1675.8220118143288	6.349438556654757	0.8552516205256948	4	16	Rhizosphere	Summer
e0649_S16Sr1	618043.0	2682	2402.3636680825525	6.986790961079451	0.8975595986127748	4	16	Surface	Summer
e0650_S16Dr1	475095.0	3264	2789.5736766965365	6.988248774377627	0.880837194400264	4	16	Deep	Summer
e0651_S56PRr1	37594.0	358	355.9293195573423	3.0248149031015004	0.5148855837639849	4	56	Rhizosphere	Summer
e0652_S56Sr1	34250.0	444	442.7648865117605	3.2275031489829944	0.5297033553398898	4	56	Surface	Summer
e0653_S56Dr1	25214.0	39	38.99942517862589	1.64078976508749	0.44786918435445305	4	56	Deep	Summer
e0654_S57PRr1	115623.0	560	545.0363648516151	4.855722342421877	0.7706452943265225	4	57	Rhizosphere	Summer
e0655_S57Sr1	302229.0	256	252.52411563879002	4.947463089003868	0.8944150863670737	4	57	Surface	Summer
e0656_S57Dr1	134129.0	53	52.09374722077281	3.0854108633813873	0.7805150006313463	4	57	Deep	Summer
e0657_S60PRr1	269463.0	976	896.7104092385578	5.2735233403240285	0.7756626663354778	4	60	Rhizosphere	Summer
e0658_S60Sr1	37387.0	17	16.768416899109965	1.8048149539447191	0.6401194414229398	4	60	Surface	Summer
e0659_S60Dr1	476823.0	274	258.79549104325287	3.5521078305803453	0.6393238745172306	4	60	Deep	Summer
e0660_S37PRr1	436420.0	2243	1888.2811454853593	6.089243189008392	0.8072255521807382	4	37	Rhizosphere	Summer
e0661_S37Sr1	351005.0	2271	1931.2016647467883	6.223556706982971	0.8225800749073883	4	37	Surface	Summer
e0662_S37Dr1	489679.0	1928	1615.7747106549562	5.976959752617437	0.8090562796911334	4	37	Deep	Summer
e0663_S49PRr1	46683.0	293	291.63410189171447	3.924834514176359	0.6915398740403705	4	49	Rhizosphere	Summer
e0664_S49Sr1	140943.0	1868	1765.3321432533746	6.596581074684573	0.8823566097128351	4	49	Surface	Summer
e0665_S49Dr1	178016.0	265	262.83522218857763	4.656050882401206	0.8356866310019798	4	49	Deep	Summer
e0666_S45PRr1	449184.0	1851	1652.4765010810509	6.0866330941354665	0.8214046104391861	4	45	Rhizosphere	Summer
e0667_S45Sr1	599288.0	1894	1676.8900993621698	6.3324119595419495	0.8528849891130124	4	45	Surface	Summer
e0668_S45Dr1	549047.0	1613	1491.1549535344943	6.616562554732242	0.9054721865617521	4	45	Deep	Summer
e0669_S59PRr1	87477.0	441	424.18023369558404	3.572419064152207	0.5904670261106064	4	59	Rhizosphere	Summer
e0670_S59Sr1	194102.0	1040	924.2978626440596	4.549761501504422	0.6662378964715625	4	59	Surface	Summer
e0671_S59Dr1	17783.0	108		2.2171762530558734		4	59	Deep	Summer
e0672_S4PRr1	194618.0	2014	1793.0227210866128	6.094916872887098	0.8135604634391147	4	4	Rhizosphere	Summer
e0673_S4Sr1	391895.0	2880	2304.9091556447324	6.377092757676245	0.8236162118475885	4	4	Surface	Summer
e0674_S4Dr1	416306.0	3272	2705.0479597157237	6.924245243251809	0.8761678898299238	4	4	Deep	Summer
e0675_S8PRr1	563748.0	2704	2339.040162136229	6.637149742968954	0.8555788874143608	4	8	Rhizosphere	Summer
e0676_S8Sr1	543835.0	919	858.203807711838	5.970346007258758	0.8838617324416924	4	8	Surface	Summer
e0677_S8Dr1	583897.0	1372	1267.1716241167544	6.067506811133061	0.8492505576442533	4	8	Deep	Summer
e0678_S11PRr1	259816.0	1876	1620.4291526094619	6.022684181478236	0.8149283460345311	4	11	Rhizosphere	Summer
e0679_S11Sr1	490941.0	632	611.7809478146437	5.858415978396275	0.9130414956459693	4	11	Surface	Summer
e0680_S11Dr1	443602.0	1769	1633.7796517478841	6.459004331847418	0.8729975194378369	4	11	Deep	Summer
e0681_S36Sr1	422374.0	2370	2096.0503294318646	6.524551977676613	0.8531268335385221	4	36	Surface	Summer
e0682_S36PRr1	198470.0	1497	1358.7003213575367	5.783971723345025	0.8017388590416137	4	36	Rhizosphere	Summer
e0683_S36Dr1	471473.0	1933	1707.79723440933	6.431221778858599	0.8640678009127235	4	36	Deep	Summer
e0685_S6PRr1	507052.0	3122	2476.8888430602833	6.411481530516406	0.8204324531789383	4	6	Rhizosphere	Summer
e0686_S6Sr1	795417.0	3364	2701.115471339674	6.661456725094004	0.8430708198323126	4	6	Surface	Summer
e0687_S6Dr1	367860.0	2811	2484.739641680741	6.796862984877929	0.8693949588444126	4	6	Deep	Summer
e0688_S9PRr1	99086.0	706	674.6058824224224	5.093271029897695	0.7818806335357867	4	9	Rhizosphere	Summer
e0689_S9Sr1	518496.0	1835	1672.5306242460838	6.1958488266800105	0.8347845737428872	4	9	Surface	Summer
e0690_S9Dr1	339715.0	1848	1586.5892407892807	5.881963056085239	0.798166670537462	4	9	Deep	Summer
e0691_S12PRr1	290486.0	2542	2171.2146709867307	6.22594728558695	0.8103492403391491	4	12	Rhizosphere	Summer
e0692_S12Sr1	883286.0	1214	1156.347520145321	6.202477859780965	0.8794071800406356	4	12	Surface	Summer
e0693_S12Dr1	637514.0	2213	2006.8653724134924	6.721066496980293	0.8838473796339991	4	12	Deep	Summer
e0694_S15PRr1	355904.0	4112	3457.186947265507	7.385921175912815	0.9064470242997462	4	15	Rhizosphere	Summer
e0695_S15Sr1	594496.0	3547	3041.486888115973	7.263797910675005	0.9056989683460489	4	15	Surface	Summer
e0696_S15Dr1	477736.0	4007	3412.989789788409	7.394971022945971	0.9089930384905908	4	15	Deep	Summer
e0697_S17PRr1	195282.0	1640	1500.3720888850485	6.375092202822419	0.8716920400225915	4	17	Rhizosphere	Summer
e0698_S17Sr1	481857.0	2446	2224.900523186618	6.61397289381036	0.8581253059776488	4	17	Surface	Summer
e0699_S17Dr1	522026.0	2576	2237.356694455998	6.099334066545082	0.7907810463434432	4	17	Deep	Summer
e0700_S23PRr1	296625.0	407	400.47403193653554	5.393661007447929	0.9000462190734911	4	23	Rhizosphere	Summer
e0701_S23Sr1	541334.0	1655	1580.6435748462566	6.427701152221683	0.8726664731896445	4	23	Surface	Summer
e0702_S23Dr1	160888.0	244	241.24915026327804	4.929152155428601	0.8985243727131439	4	23	Deep	Summer
e0703_S29PRr1	443026.0	3160	2762.7152109007816	7.139108355059321	0.9009510426344615	4	29	Rhizosphere	Summer
e0704_S29Sr1	444766.0	2713	2387.7294458118076	6.728162893466642	0.865013882032985	4	29	Surface	Summer
e0705_S29Dr1	575172.0	1890	1724.244727963455	6.776073313942132	0.9092295134449623	4	29	Deep	Summer
e0706_S30PRr1	148689.0	1126	1039.5058226355359	5.563752530387081	0.8009432034532461	4	30	Rhizosphere	Summer
e0707_S30Sr1	481269.0	2698	2328.983831791424	6.185079477074479	0.7977466834766899	4	30	Surface	Summer
e0708_S30Dr1	541835.0	1677	1560.7261306304529	6.481283765161268	0.8814587537806295	4	30	Deep	Summer
e0709_S3PRr1	322317.0	1763	1433.5113683665638	4.9272972498739165	0.6779550223268779	4	3	Rhizosphere	Summer
e0710_S3Sr1	504288.0	863	815.831018805808	6.125155026995071	0.9136285320180738	4	3	Surface	Summer
e0711_S3Dr1	550224.0	1570	1480.5127149798952	6.603762923669139	0.9046072464681513	4	3	Deep	Summer
e0712_S7PRr1	221959.0	2028	1799.7202134969252	6.3283771145009755	0.844302974749017	4	7	Rhizosphere	Summer
e0713_S7Sr1	529525.0	1845	1740.8319281883412	6.76246422511304	0.9062392024352239	4	7	Surface	Summer
e0714_S7Dr1	556882.0	2556	2337.4210606518927	7.108616721292463	0.9164363556054146	4	7	Deep	Summer
e0715_S14PRr1	209711.0	261	239.0474613393176	3.4687958258304956	0.633377731335032	4	14	Rhizosphere	Summer
e0716_S14Sr1	403700.0	2252	1990.307616254993	6.1113133032540485	0.8045389036188657	4	14	Surface	Summer
e0717_S14Dr1	652895.0	2645	2336.362532774933	6.71733454374162	0.8660431889271722	4	14	Deep	Summer
e0718_S21PRr1	137986.0	1165	1083.5432423323346	5.369605541768196	0.7684046789417313	4	21	Rhizosphere	Summer
e0719_S21Sr1	379049.0	2754	2271.9777928374656	6.475178747481713	0.837841431061187	4	21	Surface	Summer
e0720_S21Dr1	483111.0	2280	2026.2822347330195	6.561423299362915	0.8617624782424868	4	21	Deep	Summer
e0721_S31PRr1	36064.0	691	684.0817743353686	5.214192286552485	0.7987332128988279	4	31	Rhizosphere	Summer
e0722_S31Sr1	615421.0	1155	1111.6732073161797	6.270094652299395	0.8939881635533835	4	31	Surface	Summer
e0723_S31Dr1	490807.0	2095	1938.4059018474095	6.704950087522048	0.8857708857275092	4	31	Deep	Summer
e0724_S48PRr1	325754.0	2722	2367.4486793455612	6.827552952548083	0.8787557844629521	4	48	Rhizosphere	Summer
e0725_S48Sr1	552873.0	2082	1893.4212787201984	6.507742937569525	0.8623935360388235	4	48	Surface	Summer
e0726_S48Dr1	29529.0	7	7.0	1.64366760367127	0.844678056933526	4	48	Deep	Summer
e0727_S32PRr1	168044.0	1015	943.9741643119067	5.2189002047067925	0.7618722530898367	4	32	Rhizosphere	Summer
e0728_S32Sr1	630929.0	1627	1474.3073826686068	6.392214235842219	0.8761326289398738	4	32	Surface	Summer
e0729_S32Dr1	485503.0	1445	1387.2661620939516	6.395638151434938	0.8839748899601747	4	32	Deep	Summer
e0730_S39PRr1	88140.0	526	507.5110351597824	4.5079592637429755	0.7236449007134552	4	39	Rhizosphere	Summer
e0731_S39Sr1	392885.0	1958	1749.7215336589122	6.222168306267883	0.8332652620642549	4	39	Surface	Summer
e0732_S39Dr1	453888.0	1203	1178.3594721601326	6.358712030565988	0.8991545959783945	4	39	Deep	Summer
e0733_S50PRr1	248627.0	925	785.4183214819288	3.4868534314418422	0.5230633369648398	4	50	Rhizosphere	Summer
e0734_S50Sr1	601146.0	1218	1140.0288132524788	5.843223894275009	0.8301438563177842	4	50	Surface	Summer
e0735_S50Dr1	663527.0	1467	1334.5447535203564	6.041724635804873	0.8395545534022195	4	50	Deep	Summer
e0736_S1PRr1	136718.0	677	627.6327133523467	4.583465013367976	0.7115021621375879	4	1	Rhizosphere	Summer
e0737_S1Sr1	244296.0	2074	1811.388876497541	6.116664127421251	0.8153541870563047	4	1	Surface	Summer
e0738_S1Dr1	368561.0	2473	2099.849102748373	6.353534714140528	0.8305685875259162	4	1	Deep	Summer
e0739_S5PRr1	362651.0	1428	1352.6663898853228	6.164922994825995	0.855071535173527	4	5	Rhizosphere	Summer
e0740_S5Sr1	112226.0	1500	1419.8296434737151	6.106081346858195	0.8412559319008026	4	5	Surface	Summer
e0741_S5Dr1	380915.0	949	922.6052525259065	5.760700443372139	0.8437865022011796	4	5	Deep	Summer
e0742_S10PRr1	175679.0	423	377.3712113847758	3.3025685354410736	0.5566224296096733	4	10	Rhizosphere	Summer
e0743_S10Sr1	448414.0	2458	2132.0827447350925	6.283618337633388	0.819796156526908	4	10	Surface	Summer
e0744_S10Dr1	427301.0	2157	1852.9880858922497	6.139390696495916	0.8159141454113936	4	10	Deep	Summer
e0745_S20PRr1	198502.0	1313	1179.4257840966586	5.657902928232527	0.7999542680629282	4	20	Rhizosphere	Summer
e0746_S20Sr1	484245.0	3383	2854.2138706956634	7.064559514200382	0.8878921110296518	4	20	Surface	Summer
e0747_S20Dr1	488075.0	2111	1917.2470096369486	6.428882290378126	0.8505336328370026	4	20	Deep	Summer
e0748_S24PRr1	490020.0	2181	1995.9150047392516	6.675424542975416	0.8784773520433964	4	24	Rhizosphere	Summer
e0749_S24Sr1	565700.0	1771	1642.6048758499917	6.584388471408566	0.8892968861207172	4	24	Surface	Summer
e0750_S24Dr1	528256.0	1944	1719.089578626315	5.830864835951341	0.7827136868673658	4	24	Deep	Summer
e0751_S34PRr1	95569.0	943	886.8577815077681	5.1084591369400085	0.7526070248096919	4	34	Rhizosphere	Summer
e0752_S34Sr1	545675.0	863	824.1791230585217	4.989504252454326	0.7431063464321975	4	34	Surface	Summer
e0754_S40Sr1	633853.0	1199	1129.6156338162696	6.115965028149567	0.8700262564575424	4	40	Surface	Summer
e0755_S40Dr1	183318.0	1234	1149.6112372717905	5.749474673456928	0.8158547674171699	4	40	Deep	Summer
e0756_S52PRr1	95285.0	657	644.3199890131299	5.306348448805434	0.8203753991620831	4	52	Rhizosphere	Summer
e0757_S52Sr1	54874.0	6	6.0	1.298287729285816	0.7245881780355028	4	52	Surface	Summer
e0758_S52Dr1	76639.0	12	12.0	2.285410834972879	0.9197169781681169	4	52	Deep	Summer
e0759_S19PRr1	294742.0	2843	2443.097107005632	6.781350961754551	0.8692900902751913	4	19	Rhizosphere	Summer
e0760_S19Sr1	533436.0	2605	2370.1439175884534	6.89843646118626	0.8877490023884329	4	19	Surface	Summer
e0761_S19Dr1	167221.0	1587	1529.8490756845697	6.5178136445412775	0.8888423388906285	4	19	Deep	Summer
e0762_S26PRr1	52990.0	466	456.69829081918874	4.754408197044837	0.7763537488898705	4	26	Rhizosphere	Summer
e0763_S26Sr1	491484.0	2462	2164.3902565422554	6.6491837663419915	0.8657910900138951	4	26	Surface	Summer
e0764_S26Dr1	512137.0	2655	2220.793814029781	6.514770403695425	0.8454570062516888	4	26	Deep	Summer
e0765_S42PRr1	89400.0	852	830.822381140352	5.509120335452107	0.8195149348280039	4	42	Rhizosphere	Summer
e0766_S42Sr1	491030.0	1179	1131.9835780807668	6.159050732602176	0.875894492223598	4	42	Surface	Summer
e0767_S42Dr1	202429.0	46	45.994872400746765	3.075878360518262	0.8034097745628295	4	42	Deep	Summer
e0775_F15PRr1	44056.0	622	610.4299428969172	5.111146940611094	0.7968532317679103	3	15	Rhizosphere	Winter
e0776_F20Sr3	519118.0	1864	1634.8652740293187	6.163095179649572	0.8329277256497128	3	20	Surface	Winter
e0777_F24PRr3	135900.0	1167	1097.93273621331	5.719783770774993	0.8169737399752633	3	24	Rhizosphere	Winter
e0778_F31Sr2	346747.0	2191	1846.5131589234086	6.437120809744294	0.8558801068366785	3	31	Surface	Winter
e0779_F31Sr3	330334.0	2116	1816.052659488649	6.1973064274329035	0.8258207786963749	3	31	Surface	Winter
e0780_F33Dr1	638705.0	2591	2080.712896341482	6.331043903644851	0.828620142512745	3	33	Deep	Winter
e0781_F34Sr1	640860.0	2556	2031.1253079029448	6.196944197832864	0.8136375109677316	3	34	Surface	Winter
e0782_F40Dr3	527271.0	2069	1736.9797015347278	6.0457437395125195	0.8104319418742362	3	40	Deep	Winter
e0784_F41Dr3	453018.0	514	438.030392103235	3.761856441714629	0.6184936093842853	3	41	Deep	Winter
e0785_F43Dr1	631922.0	1556	1318.1068406934394	5.752919523381299	0.8008015231653975	3	43	Deep	Winter
e0786_F43Sr2	514441.0	1813	1368.0606535537797	4.869462051213976	0.6743333724527205	3	43	Surface	Winter
e0787_F47PRr1	164406.0	67	66.99953999207118	3.2836521115742574	0.780950659340112	3	47	Rhizosphere	Winter
e0788_F48PRr3	171036.0	250	248.9406272704505	4.949917271830696	0.8971768889196756	3	48	Rhizosphere	Winter
e0789_F51Sr3	283169.0	659	624.6621871187284	5.339639512911063	0.8294958034496421	3	51	Surface	Winter
e0790_F52Sr2	97694.0	150	141.0649951776629	3.8782821915262407	0.7836147129037594	3	52	Surface	Winter
e0791_F55Sr1	1060384.0	506	449.0821295177003	4.569580251940945	0.7482276528600338	3	55	Surface	Winter
e0792_F56Sr2	100406.0	65	61.80532995270248	2.602321765922504	0.6310204473304113	3	56	Surface	Winter
e0793_F56Sr3	40862.0	93	92.18291558989063	2.8389408683686677	0.627560164635725	3	56	Surface	Winter
e0794_F57Dr1	141218.0	107	95.18821245559971	2.78465728081256	0.6112259057978926	3	57	Deep	Winter
e0795_F57Sr3	122158.0	122	107.42520315077842	2.6520384548386406	0.5670632466214243	3	57	Surface	Winter
e0796_F58Dr1	3571.0	51		3.081233902922614		3	58	Deep	Winter
e0797_F58Sr3	340345.0	1927	1656.3521197162906	6.271331393721124	0.8460625821497109	3	58	Surface	Winter
e0798_F59Dr2	32260.0	114	113.80909734855592	3.208505395344787	0.6776830023342834	3	59	Deep	Winter
e0799_F59PRr1	54837.0	107	104.47391107284184	2.949931331594647	0.6345388390989117	3	59	Rhizosphere	Winter
e0800_F59Sr3	32805.0	84	83.70491477857759	3.0222998469066065	0.6826511464295411	3	59	Surface	Winter
e0801_F60PRr1	88416.0	262	256.76529559812826	4.77947749594455	0.8614523392309246	3	60	Rhizosphere	Winter
e0802_F60PRr2	98782.0	156	151.57581606243227	3.6811699023905122	0.7331421826746614	3	60	Rhizosphere	Winter
e0803_F60Sr3	74139.0	217	214.38091005653982	4.918448260811971	0.916295327027181	3	60	Surface	Winter
e0804_T1Dr1	1485.0	64		3.586140005587671		2	1	Deep	Summer
e0806_1Sr2	79374.0	1282	1212.208206304369	5.866764641138717	0.8262817269390506	1	1	Surface	Spring
e0807_2Dr2	20729.0	761		5.781290608805656		1	2	Deep	Spring
e0808_2Sr1	18569.0	498		5.474749176568929		1	2	Surface	Spring
e0809_2PRr1	6345.0	196		4.24371423420696		1	2	Rhizosphere	Spring
e0810_3Dr3	48105.0	881	855.4363729796761	5.7891740213218705	0.8574506746560236	1	3	Deep	Spring
e0811_3Sr1	68097.0	1646	1551.1376622712914	6.417511801421415	0.8735178297347246	1	3	Surface	Spring
e0812_3PRr2	11513.0	225		4.730549376365213		1	3	Rhizosphere	Spring
e0813_4Dr1	12168.0	466		5.290081596005005		1	4	Deep	Spring
e0814_5Dr2	10785.0	341		5.271921942590911		1	5	Deep	Spring
e0815_5Sr2	14283.0	306		4.790457566262405		1	5	Surface	Spring
e0816_6Dr3	15584.0	624		5.552009937619188		1	6	Deep	Spring
e0817_6Sr1	53354.0	1072	1036.781829872624	5.911475454407379	0.8513220531503803	1	6	Surface	Spring
e0818_6PRr1	16591.0	424		4.960751909945537		1	6	Rhizosphere	Spring
e0819_7Dr1	68741.0	1402	1334.7718812630014	5.912314464874853	0.8215523632734041	1	7	Deep	Spring
e0821_7PRr2	14554.0	430		5.307778352015222		1	7	Rhizosphere	Spring
e0822_8Sr2	166155.0	2034	1906.0081034184109	6.687904028962447	0.8854906575513009	1	8	Surface	Spring
e0823_8PRr1	9811.0	380		5.242408579901044		1	8	Rhizosphere	Spring
e0824_8PRr2	336935.0	912	868.0887802662863	5.724320389560811	0.8460052722077854	1	8	Rhizosphere	Spring
e0825_11PRr1	14098.0	336		4.722303627164563		1	11	Rhizosphere	Spring
e0826_12Sr2	154766.0	1310	1176.725583879802	3.948891451024977	0.5585031491304921	1	12	Surface	Spring
e0827_14Dr2	89414.0	780	711.4179749090038	4.545604419291607	0.6921614694679427	1	14	Deep	Spring
e0828_16PRr1	16917.0	394		4.947956730318936		1	16	Rhizosphere	Spring
e0829_17Dr2	99156.0	1872	1752.1513130088035	6.528960938910291	0.8741881020777887	1	17	Deep	Spring
e0830_17Sr1	23551.0	608		5.480153064178926		1	17	Surface	Spring
e0831_17Sr2	403191.0	1376	1274.9601088926204	6.065750611515046	0.8482772198048328	1	17	Surface	Spring
e0832_17Sr3	303928.0	1708	1542.1708683394756	6.096382694524962	0.8304627765411693	1	17	Surface	Spring
e0833_17PRr3	36376.0	1097	1075.2893518548894	6.114105090302918	0.8759029861688109	1	17	Rhizosphere	Spring
e0834_18Dr2	299805.0	963	932.4780642566368	5.753251893919978	0.8413837058050484	1	18	Deep	Spring
e0835_21Sr3	77341.0	1280	1225.2883349229955	5.958113877260161	0.8378809304779794	1	21	Surface	Spring
e0836_22Dr3	149063.0	1323	1253.9387902869469	6.125670233185828	0.8586531640625059	1	22	Deep	Spring
e0837_23Dr3	92422.0	1474	1374.7821018347888	5.616977015607398	0.7773232411371184	1	23	Deep	Spring
e0838_23Sr3	316406.0	1427	1289.2758187986606	5.678891531355179	0.7929379510935765	1	23	Surface	Spring
e0839_23PRr1	55872.0	662	632.734096024263	4.854156371080063	0.7525765183347461	1	23	Rhizosphere	Spring
e0840_24Sr2	90168.0	687	615.7791020113622	4.250677413298453	0.6618015471686736	1	24	Surface	Spring
e0841_26Sr1	296583.0	1710	1565.8095774785793	6.037456135537858	0.8207349424818965	1	26	Surface	Spring
e0842_27Dr2	180892.0	1595	1416.3735699176862	5.707132980142351	0.7865555379664201	1	27	Deep	Spring
e0843_28Sr1	49818.0	966	926.8795476604405	5.687961282431626	0.8325685204083426	1	28	Surface	Spring
e0844_28PRr1	71385.0	1290	1228.8730220212697	5.865262766705295	0.8244846981040928	1	28	Rhizosphere	Spring
e0845_30Sr2	416195.0	1156	1053.262702428113	5.739065854909862	0.8246201369758461	1	30	Surface	Spring
e0846_31Sr3	71347.0	1083	1038.8583830012733	5.709560582133986	0.8220070730750564	1	31	Surface	Spring
e0848_33Dr3	270235.0	1569	1431.6824884489286	5.72310098504452	0.7875893233304657	1	33	Deep	Spring
e0849_35PRr3	12324.0	497		5.492953196255884		1	35	Rhizosphere	Spring
e0850_36Sr2	112627.0	1374	1307.6558255863404	6.150204692351816	0.8570529670009334	1	36	Surface	Spring
e0851_38PRr3	13906.0	255		4.073257192031879		1	38	Rhizosphere	Spring
e0852_39Dr3	229779.0	1327	1234.578915225885	5.790080850720783	0.8133866493148172	1	39	Deep	Spring
e0853_39PRr2	24646.0	569		5.188842581016148		1	39	Rhizosphere	Spring
e0854_41Dr1	24318.0	144		2.515991427976635		1	41	Deep	Spring
e0855_42Sr3	194361.0	1596	1519.0606940109903	6.348657131017714	0.8666106095038972	1	42	Surface	Spring
e0857_50Sr2	245134.0	1808	1667.2151827355767	6.252343699954386	0.8427577279066499	1	50	Surface	Spring
e0858_53Sr3	67648.0	95	89.93356757282815	1.5121167518413738	0.33609531046741226	1	53	Surface	Spring
e0859_53PRr1	34154.0	546	537.742329381455	4.821115076199249	0.766792440843478	1	53	Rhizosphere	Spring
e0860_55Sr1	24663.0	52		2.3282005061733093		1	55	Surface	Spring
e0861_61Sr2	8125.0	197		3.7826356829896586		1	61	Surface	Spring
e0862_T2Dr2	12566.0	353		4.798986593452173		2	2	Deep	Summer
e0863_T2PRr1	3658.0	115		3.949049443162994		2	2	Rhizosphere	Summer
e0864_T3Dr2	6881.0	221		4.859830363832357		2	3	Deep	Summer
e0865_T5Sr3	318680.0	1751	1651.0602544797205	6.5141926279810285	0.8792064487643669	2	5	Surface	Summer
e0866_T6PRr2	22057.0	274		4.161595280341947		2	6	Rhizosphere	Summer
e0867_T7PRr2	37427.0	722	706.6641821224844	5.49442590717081	0.8374939979247223	2	7	Rhizosphere	Summer
e0868_T8Dr1	13407.0	177		3.8013977938268697		2	8	Deep	Summer
e0869_T8PRr1	6670.0	247		4.890613153617107		2	8	Rhizosphere	Summer
e0873_F1PRr2	4027.0	59		3.480663002005331		3	1	Rhizosphere	Winter
e0876_S18PRr1	13267.0	206		3.379013336291713		4	18	Rhizosphere	Summer
e0877_S18Sr1	300562.0	1839	1713.9531295222123	6.395447581504357	0.858846166717738	4	18	Surface	Summer
e0878_S18Dr1	342752.0	937	899.6225125138558	5.788951945446459	0.8510692463741685	4	18	Deep	Summer
e0880_3Sr3	25999.0	437	436.9966357046622	5.2417599624824245	0.8621421373573336	1	3	Surface	Spring
e0881_4Dr2	409201.0	2853	2363.5553994564293	6.717492034086766	0.8647733311042757	1	4	Deep	Spring
e0882_7Dr2	470585.0	2055	1883.309953614936	6.873276871173924	0.9114801508136421	1	7	Deep	Spring
e0883_8PRr3	416315.0	1566	1476.4960319940872	6.54870123166638	0.897398661108395	1	8	Rhizosphere	Spring
e0884_10PRr3	507390.0	1223	1159.486595137154	6.307951382360636	0.8940179204323389	1	10	Rhizosphere	Spring
e0885_11Dr1	487056.0	927	874.0231652287823	5.938083780496115	0.8767149087673923	1	11	Deep	Spring
e0886_11PRr2	683083.0	2968	2119.1996346555875	6.006009150186392	0.784197790674787	1	11	Rhizosphere	Spring
e0887_12Dr2	362379.0	2401	1997.8920440118927	6.062777518878617	0.7977498468565913	1	12	Deep	Spring
e0888_12Dr3	372934.0	1113	999.9241486243948	6.102567532438051	0.8834468360808264	1	12	Deep	Spring
